username,rank,score,finish_time
Billy_Fantacy,13368,3,2022-07-03 02:50:07
kisick,13369,3,2022-07-03 02:50:08
wenwendududu,13370,3,2022-07-03 02:50:08
ashish166,13371,3,2022-07-03 02:50:08
she-zhi-ze-cang,13372,3,2022-07-03 02:50:09
user2523R,13373,3,2022-07-03 02:50:10
reus-x,13374,3,2022-07-03 02:50:10
lan-gou-b,13375,3,2022-07-03 02:50:11
singhgrm,13401,3,2022-07-03 02:50:36
zerr07,13402,3,2022-07-03 02:50:36
rcj1,13403,3,2022-07-03 02:50:37
pranavm0dx,13404,3,2022-07-03 02:50:37
elegant-6aloisfnt,13405,3,2022-07-03 02:50:37
jayush7626,13406,3,2022-07-03 02:50:38
bettertoday12,13407,3,2022-07-03 02:50:38
tsmart,13408,3,2022-07-03 02:50:41
20bce111,13409,3,2022-07-03 02:50:42
Mr_Robot_99,13410,3,2022-07-03 02:50:42
shuai-ju-m,13411,3,2022-07-03 02:50:42
sunny_khandare,13412,3,2022-07-03 02:50:44
dakuujatt,13413,3,2022-07-03 02:50:46
RexxRj,13414,3,2022-07-03 02:50:46
jemish_169,13415,3,2022-07-03 02:50:46
lsg-d,13416,3,2022-07-03 02:50:46
jaswanthsimma,13417,3,2022-07-03 02:50:47
xiao-su-ya-9,13418,3,2022-07-03 02:50:49
vastavpundir,13419,3,2022-07-03 02:50:49
xinstein,13420,3,2022-07-03 02:50:51
avro1708,13421,3,2022-07-03 02:50:52
luchenxi,13422,3,2022-07-03 02:50:52
dongzekai,13423,3,2022-07-03 02:50:53
lu-lu-7,13424,3,2022-07-03 02:50:53
Demotivated_guy,13425,3,2022-07-03 02:50:54
csheehan630,12751,3,2022-07-03 02:40:36
RounakM09,12752,3,2022-07-03 02:40:36
fortunely,12753,3,2022-07-03 02:40:38
srujithchaithanya,12754,3,2022-07-03 02:40:38
ruima-s,12755,3,2022-07-03 02:40:42
furiousMonk,12756,3,2022-07-03 02:40:43
chen-ai-c,12757,3,2022-07-03 02:40:43
flyfy1,12758,3,2022-07-03 02:40:44
sandy_2,12759,3,2022-07-03 02:40:46
Nish786,12760,3,2022-07-03 02:40:48
kashish242,12761,3,2022-07-03 02:40:49
blazers08,12762,3,2022-07-03 02:40:49
user2896C,12763,3,2022-07-03 02:40:50
Jeluisme,12764,3,2022-07-03 02:40:51
Ioha0318,12765,3,2022-07-03 02:40:54
ttsmile-d,12766,3,2022-07-03 02:40:55
Zeno_,12767,3,2022-07-03 02:40:56
Julian_Meng_Chang,12768,3,2022-07-03 02:40:56
nCamRE36ZqT,12769,3,2022-07-03 02:40:57
sauma_yokihira,12770,3,2022-07-03 02:40:59
akshat12199,12771,3,2022-07-03 02:41:00
zore,12772,3,2022-07-03 02:41:01
edocteel-3,12773,3,2022-07-03 02:41:04
ben-pao-de-qi-e-b,12774,3,2022-07-03 02:41:05
pcc2k00,12775,3,2022-07-03 02:41:06
1an5i6ani,13176,3,2022-07-03 02:47:27
Andy_Yin,13177,3,2022-07-03 02:47:28
mraduls,13178,3,2022-07-03 02:47:28
jiang-qing-qing-2,13179,3,2022-07-03 02:47:29
corydrew,13180,3,2022-07-03 02:47:29
mukunda_1518,13181,3,2022-07-03 02:47:30
wan-gong-she-cang-qiong,13182,3,2022-07-03 02:47:30
KarlyGrCm,13183,3,2022-07-03 02:47:33
vishant1103,13184,3,2022-07-03 02:47:33
ganeshthanu17,13185,3,2022-07-03 02:47:34
rakshitmangal,13186,3,2022-07-03 02:47:34
Karthikr6,13187,3,2022-07-03 02:47:35
xu-feng-ui,13188,3,2022-07-03 02:47:35
xin-yu-xin-yuan-2021,13189,3,2022-07-03 02:47:37
liufei-go-go-go,13190,3,2022-07-03 02:47:37
techideep,13191,3,2022-07-03 02:47:40
adburnawaz,13192,3,2022-07-03 02:47:42
koderchit,13193,3,2022-07-03 02:47:43
tian-xian-bao-bao-a,13194,3,2022-07-03 02:47:43
anashukla,13195,3,2022-07-03 02:47:44
rain4u,13196,3,2022-07-03 02:47:44
Aashray07,13197,3,2022-07-03 02:47:44
ZK99,13198,3,2022-07-03 02:47:45
gaigai,13199,3,2022-07-03 02:47:45
luyang-4,13200,3,2022-07-03 02:47:46
muskan_456,13801,3,2022-07-03 02:57:05
Arihantjain1208,13802,3,2022-07-03 02:57:06
luofhwork,13803,3,2022-07-03 02:57:09
manuinder_sekhon,13804,3,2022-07-03 02:57:10
ivansmirnov,13805,3,2022-07-03 02:57:11
nasaandisro,13806,3,2022-07-03 02:57:11
ritikpcl,13807,3,2022-07-03 02:57:11
cool-xujunfei,13808,3,2022-07-03 02:57:12
Pushkraj,13809,3,2022-07-03 02:57:12
Rohith_PVR,13810,3,2022-07-03 02:57:13
suviabs0,13811,3,2022-07-03 02:57:15
rone-8,13812,3,2022-07-03 02:57:15
woniu-9,13813,3,2022-07-03 02:57:17
ayushit5914,13814,3,2022-07-03 02:57:17
shikha1304,13815,3,2022-07-03 02:57:18
n-shen,13816,3,2022-07-03 02:57:19
DevwrathVats,13817,3,2022-07-03 02:57:22
lRbI04fAml,13818,3,2022-07-03 02:57:23
AamirSheikh00,13819,3,2022-07-03 02:57:23
pslv,13820,3,2022-07-03 02:57:24
no3keyboard,13821,3,2022-07-03 02:57:26
jay_22,13822,3,2022-07-03 02:57:27
heptagon,13823,3,2022-07-03 02:57:28
aniketpawar,13824,3,2022-07-03 02:57:30
matttmaloney,13825,3,2022-07-03 02:57:33
Sagarsingh145,13026,3,2022-07-03 02:45:12
zoujl-a,13027,3,2022-07-03 02:45:15
dongshenll,13028,3,2022-07-03 02:45:15
jincoding,13029,3,2022-07-03 02:45:15
toby-14,13030,3,2022-07-03 02:45:18
junlancer-v,13031,3,2022-07-03 02:45:18
niha42,13032,3,2022-07-03 02:45:22
venkateshyadava,13033,3,2022-07-03 02:45:23
kaash-bot,13034,3,2022-07-03 02:45:24
yizhiyang123,13035,3,2022-07-03 02:45:24
h0rcruxx,13036,3,2022-07-03 02:45:24
pawansudhir,13037,3,2022-07-03 02:45:24
navin_khandeparkar,13038,3,2022-07-03 02:45:25
Itachi_24,13039,3,2022-07-03 02:45:25
iquoteonyou,13040,3,2022-07-03 02:45:28
pun33t14,13041,3,2022-07-03 02:45:29
saianvesh,13042,3,2022-07-03 02:45:29
Linzt,13043,3,2022-07-03 02:45:29
quirky-chandrasekharywz,13044,3,2022-07-03 02:45:31
C8OK,13045,3,2022-07-03 02:45:32
lixiaodai6,13046,3,2022-07-03 02:45:32
ace-x8,13047,3,2022-07-03 02:45:33
harshadmarathe,13048,3,2022-07-03 02:45:34
ShivamSingh99,13049,3,2022-07-03 02:45:34
kkn1380,13050,3,2022-07-03 02:45:37
vpk11,13826,3,2022-07-03 02:57:34
Samrat-Rode,13827,3,2022-07-03 02:57:35
AmitPotdukhe,13828,3,2022-07-03 02:57:36
dinimeegada,13829,3,2022-07-03 02:57:36
elated-shamir5a6,13830,3,2022-07-03 02:57:36
dennischen01,13831,3,2022-07-03 02:57:36
XChen1998,13832,3,2022-07-03 02:57:37
Parasguptapg890,13833,3,2022-07-03 02:57:37
frmmm,13834,3,2022-07-03 02:57:38
spursycoder,13835,3,2022-07-03 02:57:38
cccccc-m7,13836,3,2022-07-03 02:57:38
kb019,13837,3,2022-07-03 02:57:38
tanujarana022,13838,3,2022-07-03 02:57:42
ni-de-sui-yue,13839,3,2022-07-03 02:57:43
amandikshit10,13840,3,2022-07-03 02:57:43
brave-vvrightxp5,13841,3,2022-07-03 02:57:43
AmitKr80,13842,3,2022-07-03 02:57:45
onesugar,13843,3,2022-07-03 02:57:45
Raineehsu,13844,3,2022-07-03 02:57:47
maverig,13845,3,2022-07-03 02:57:48
tim777000,13846,3,2022-07-03 02:57:48
pavannayak_122,13847,3,2022-07-03 02:57:48
relentless_,13848,3,2022-07-03 02:57:49
lzhking,13849,3,2022-07-03 02:57:50
bmH0wAr3n,13850,3,2022-07-03 02:57:51
JagannathMahapatra,13851,3,2022-07-03 02:57:52
black842679513,13852,3,2022-07-03 02:57:53
20wh1a6649,13853,3,2022-07-03 02:57:53
khatri7,13854,3,2022-07-03 02:57:53
user7890s,13855,3,2022-07-03 02:57:54
Sumit-Pathak,13856,3,2022-07-03 02:57:54
t-w-gillis,13857,3,2022-07-03 02:57:54
joyner,13858,3,2022-07-03 02:57:56
Arima_Kousei,13859,3,2022-07-03 02:57:56
kchbej_rr112,13860,3,2022-07-03 02:57:57
crusader97,13861,3,2022-07-03 02:57:57
_Vasto_Lorde_,13862,3,2022-07-03 02:57:57
bhavya99jain,13863,3,2022-07-03 02:57:57
xiu-er-12138,13864,3,2022-07-03 02:57:58
user8445qV,13865,3,2022-07-03 02:57:58
CYHHYC,13866,3,2022-07-03 02:57:58
avt2304,13867,3,2022-07-03 02:58:01
Arijit_Hazra,13868,3,2022-07-03 02:58:02
tusharagrawal8484,13869,3,2022-07-03 02:58:04
chrisbennett,13870,3,2022-07-03 02:58:05
Akshay162000,13871,3,2022-07-03 02:58:06
appleyu1,13872,3,2022-07-03 02:58:07
Pritam005,13873,3,2022-07-03 02:58:07
Junting-Liu,13874,3,2022-07-03 02:58:08
lonelykite,13875,3,2022-07-03 02:58:08
python-cat,13676,3,2022-07-03 02:55:04
user1153i,13677,3,2022-07-03 02:55:04
Mahantesh1729,13678,3,2022-07-03 02:55:06
